"decay_chain";"isotope";"occurrence";"occurrence_error";"post_radon";"half_life";"half_life_error";"energy";"energy_error";"gamma_intensity";"gamma_intensity_error"
"235-U";"219-Rn";99,9999225;0,0000089;1;3,96;0,01;1073,7;0,6;0,00032;0,00011
"235-U";"215-Po";100;0;1;3,96;0,01;0;0;0;0
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;65,42;0,014;0,077;0,005
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;81;0,2;0,045;0,012
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;83,8;0,1;0,058;0,009
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;88,2;0,2;0,017;0,004
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;94,3;0,3;0,012;0,003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;95;0,2;0,018;0,003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;97,3;0,2;0,0116;0,0013
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;244;0;0,039;0,013
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;313,59;0,09;0,031;0,004
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;342,91;0,04;0,035;0,005
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;362,072;0,017;0,043;0,003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;404,853;0,01;3,78;0,06
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;427,088;0,01;1,76;0,04
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;430;1;0,006;0,003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;478;0,4;0,013;0,003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;479,62;0,2;0,0052;0,0013
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;481,1;0,4;0,026;0,005
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;481,92;0,12;0,0103;0,0013
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;491,82;0,12;0,0041;0,0008
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;494,2;0,3;0,0017;0,0006
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;500,4;0,5;0,012;0,003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;502;0,2;0,0036;0,0008
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;504,12;0,12;0,0058;0,0008
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;546;0;0;0
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;609,38;0,04;0,043;0,006
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;676,69;0,07;0,013;0,004
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;704,64;0,03;0,462;0,011
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;766,51;0,03;0,617;0,016
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;832,01;0,03;3,52;0,06
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;865,93;0,14;0,0059;0,0004
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;951;0;0,022;0,013
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1014,64;0,05;0,0173;0,0005
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1080,16;0,06;0,0123;0,0007
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1090,5;0,5;0,0026;0,0006
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1103,52;0,2;0,0046;0,0006
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1109,48;0,05;0,115;0,004
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1196,33;0,05;0,0102;0,0004
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1234,3;0,4;0,0013;0,0003
"235-U";"211-Pb";99,99977;0,00002;1;3,96;0,01;1270,71;0,08;0,0068;0,0005
"235-U";"211-Bi";100;0;1;3,96;0,01;351,07;0,05;13,02;0,12
"235-U";"207-Ti";99,724;0,004;1;3,96;0,01;328,1;0,12;0,00142;0,00014
"235-U";"207-Ti";99,724;0,004;1;3,96;0,01;569,698;0,002;0,00185;0,00019
"235-U";"207-Ti";99,724;0,004;1;3,96;0,01;897,77;0,12;0,263;0,009
"235-U";"211-Po";0,276;0,004;1;3,96;0,01;328,2;0,2;0,0032;0,0011
"235-U";"211-Po";0,276;0,004;1;3,96;0,01;569,65;0,1;0,535;0,02
"235-U";"211-Po";0,276;0,004;1;3,96;0,01;897,8;0,1;0,551;0,023
"235-U";"211-Po";0,276;0,004;1;3,96;0,01;1063,656;0,003;0,00072;0,00007
"238-U";"238-U";100;0;0;330174;14;49,55;0,06;0,064;0,008
"238-U";"238-U";100;0;0;330174;14;113,5;0,1;0,0102;0,0015
"238-U";"234-Th";100;0;0;330174;14;10;0;0;0
"238-U";"234-Th";100;0;0;330174;14;20,02;0,02;0,005;0,002
"238-U";"234-Th";100;0;0;330174;14;29,49;0,02;0,0012;0,00014
"238-U";"234-Th";100;0;0;330174;14;57,75;0,1;0,005;0,003
"238-U";"234-Th";100;0;0;330174;14;62,86;0,02;0,016;0,003
"238-U";"234-Th";100;0;0;330174;14;63,29;0,02;3,7;0,4
"238-U";"234-Th";100;0;0;330174;14;73,92;0,02;0,013;0,0014
"238-U";"234-Th";100;0;0;330174;14;73,92;0;0;0
"238-U";"234-Th";100;0;0;330174;14;83,3;0,05;0,06;0,006
"238-U";"234-Th";100;0;0;330174;14;87,02;0,06;0,014;0,003
"238-U";"234-Th";100;0;0;330174;14;92;0,05;0;0
"238-U";"234-Th";100;0;0;330174;14;92,38;0,01;2,13;0,2
"238-U";"234-Th";100;0;0;330174;14;92,8;0,02;2,1;0,2
"238-U";"234-Th";100;0;0;330174;14;103,35;0,1;0,0031;0,001
"238-U";"234-Th";100;0;0;330174;14;103,71;0,06;0;0
"238-U";"234-Th";100;0;0;330174;14;108;0,05;0,008;0,0012
"238-U";"234-Th";100;0;0;330174;14;112,81;0,05;0,21;0,022
"238-U";"234-Th";100;0;0;330174;14;132,9;0;0;0
"238-U";"234-Th";100;0;0;330174;14;184,8;0;0,01;0,005
"238-U";"234-Pa";100;0;0;330174;14;34,3;4;0,0036;0
"238-U";"234-Pa";100;0;0;330174;14;41,82;11;0;0
"238-U";"234-Pa";100;0;0;330174;14;43,49;2;0,13;3
"238-U";"234-Pa";100;0;0;330174;14;45,45;5;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;54,96;10;0,0097;0
"238-U";"234-Pa";100;0;0;330174;14;54,96;10;0,0097;0
"238-U";"234-Pa";100;0;0;330174;14;55,45;5;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;58,2;6;0,009;3
"238-U";"234-Pa";100;0;0;330174;14;59,19;5;0,033;11
"238-U";"234-Pa";100;0;0;330174;14;62,7;1;1,6;5
"238-U";"234-Pa";100;0;0;330174;14;67,25;10;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;69,46;5;0,018;8
"238-U";"234-Pa";100;0;0;330174;14;75;3;0;0
"238-U";"234-Pa";100;0;0;330174;14;79,84;2;0,065;22
"238-U";"234-Pa";100;0;0;330174;14;97,17;10;0,25;9
"238-U";"234-Pa";100;0;0;330174;14;99,86;2;3,3;6
"238-U";"234-Pa";100;0;0;330174;14;100,89;2;0,13;24
"238-U";"234-Pa";100;0;0;330174;14;103,77;2;0,25;4
"238-U";"234-Pa";100;0;0;330174;14;106,68;5;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;125,46;1;0,82;12
"238-U";"234-Pa";100;0;0;330174;14;131,3;1;18,9;16
"238-U";"234-Pa";100;0;0;330174;14;134,61;2;0,119;24
"238-U";"234-Pa";100;0;0;330174;14;137,23;5;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;140,15;2;0,53;7
"238-U";"234-Pa";100;0;0;330174;14;140,91;3;0,32;4
"238-U";"234-Pa";100;0;0;330174;14;143,78;2;0,33;4
"238-U";"234-Pa";100;0;0;330174;14;149,88;3;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;152,71;2;6,3;7
"238-U";"234-Pa";100;0;0;330174;14;159,48;2;0,68;9
"238-U";"234-Pa";100;0;0;330174;14;164,94;5;0,054;22
"238-U";"234-Pa";100;0;0;330174;14;165,61;5;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;170,85;2;0,53;7
"238-U";"234-Pa";100;0;0;330174;14;174,55;3;0,17;3
"238-U";"234-Pa";100;0;0;330174;14;179,8;8;0,046;17
"238-U";"234-Pa";100;0;0;330174;14;186,15;2;1,85;19
"238-U";"234-Pa";100;0;0;330174;14;193,73;3;0,52;8
"238-U";"234-Pa";100;0;0;330174;14;196,8;5;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;199,95;5;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;200,97;3;0,94;12
"238-U";"234-Pa";100;0;0;330174;14;203,12;3;1,29;15
"238-U";"234-Pa";100;0;0;330174;14;220;8;0,15;2
"238-U";"234-Pa";100;0;0;330174;14;221,15;10;0,054;22
"238-U";"234-Pa";100;0;0;330174;14;221,83;10;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;226,5;3;4,4;5
"238-U";"234-Pa";100;0;0;330174;14;227,25;3;6;6
"238-U";"234-Pa";100;0;0;330174;14;232,21;3;0,18;3
"238-U";"234-Pa";100;0;0;330174;14;233,6;2;0;0
"238-U";"234-Pa";100;0;0;330174;14;235,11;3;0,119;24
"238-U";"234-Pa";100;0;0;330174;14;235,9;3;0;0
"238-U";"234-Pa";100;0;0;330174;14;240,2;10;0,054;22
"238-U";"234-Pa";100;0;0;330174;14;245,37;2;0,79;11
"238-U";"234-Pa";100;0;0;330174;14;247,79;7;0,00039;5
"238-U";"234-Pa";100;0;0;330174;14;249,22;1;2,6;4
"238-U";"234-Pa";100;0;0;330174;14;257,2;1;0,054;22
"238-U";"234-Pa";100;0;0;330174;14;267,12;5;0,18;3
"238-U";"234-Pa";100;0;0;330174;14;272,28;5;1,13;14
"238-U";"234-Pa";100;0;0;330174;14;275,04;10;0;0
"238-U";"234-Pa";100;0;0;330174;14;275,04;10;0,097;23
"238-U";"234-Pa";100;0;0;330174;14;278,3;1;0,043;11
"238-U";"234-Pa";100;0;0;330174;14;293,79;5;3,1;3
"238-U";"234-Pa";100;0;0;330174;14;295,91;8;0,15;2
"238-U";"234-Pa";100;0;0;330174;14;298,7;2;0,014;6
"238-U";"234-Pa";100;0;0;330174;14;308,6;2;0,022;6
"238-U";"234-Pa";100;0;0;330174;14;310,2;1;0,076;12
"238-U";"234-Pa";100;0;0;330174;14;310,52;10;0,00014;19
"238-U";"234-Pa";100;0;0;330174;14;313,5;1;0,108;14
"238-U";"234-Pa";100;0;0;330174;14;316,7;1;0,108;14
"238-U";"234-Pa";100;0;0;330174;14;320,4;1;0,054;8
"238-U";"234-Pa";100;0;0;330174;14;330,4;5;0,49;0
"238-U";"234-Pa";100;0;0;330174;14;330,4;5;0,32;0
"238-U";"234-Pa";100;0;0;330174;14;331,4;1;0,076;12
"238-U";"234-Pa";100;0;0;330174;14;340,2;1;0,042;9
"238-U";"234-Pa";100;0;0;330174;14;343,8;2;0,036;8
"238-U";"234-Pa";100;0;0;330174;14;351,9;1;0,43;5
"238-U";"234-Pa";100;0;0;330174;14;357,9;1;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;360,6;3;0,018;7
"238-U";"234-Pa";100;0;0;330174;14;365;3;0;0
"238-U";"234-Pa";100;0;0;330174;14;365;3;0,018;7
"238-U";"234-Pa";100;0;0;330174;14;369,5;5;2,6;3
"238-U";"234-Pa";100;0;0;330174;14;372;1;1,27;14
"238-U";"234-Pa";100;0;0;330174;14;379,1;1;0,043;11
"238-U";"234-Pa";100;0;0;330174;14;385,4;1;0,043;11
"238-U";"234-Pa";100;0;0;330174;14;387,94;6;0,00075;8
"238-U";"234-Pa";100;0;0;330174;14;394,1;1;0,097;13
"238-U";"234-Pa";100;0;0;330174;14;397,7;3;0,028;7
"238-U";"234-Pa";100;0;0;330174;14;401,8;2;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;409,8;1;0,36;4
"238-U";"234-Pa";100;0;0;330174;14;416,1;1;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;425,3;2;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;426,95;5;0,48;5
"238-U";"234-Pa";100;0;0;330174;14;427,4;4;0,000032;9
"238-U";"234-Pa";100;0;0;330174;14;433,1;1;0,097;13
"238-U";"234-Pa";100;0;0;330174;14;446,6;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;446,6;1;0,119;15
"238-U";"234-Pa";100;0;0;330174;14;450,93;4;0,0041;20
"238-U";"234-Pa";100;0;0;330174;14;452,4;3;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;458,68;5;1,19;12
"238-U";"234-Pa";100;0;0;330174;14;461,5;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;461,5;1;0,036;11
"238-U";"234-Pa";100;0;0;330174;14;464,2;1;0,032;11
"238-U";"234-Pa";100;0;0;330174;14;468;1;0,23;3
"238-U";"234-Pa";100;0;0;330174;14;468;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;472,3;1;0,38;4
"238-U";"234-Pa";100;0;0;330174;14;474,2;2;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;478,6;1;0,13;15
"238-U";"234-Pa";100;0;0;330174;14;478,6;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;481;1;0,32;3
"238-U";"234-Pa";100;0;0;330174;14;498;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;498;1;0,065;12
"238-U";"234-Pa";100;0;0;330174;14;502;1;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;506,75;5;1,35;14
"238-U";"234-Pa";100;0;0;330174;14;513,4;1;0,4;0
"238-U";"234-Pa";100;0;0;330174;14;513,4;1;0,79;0
"238-U";"234-Pa";100;0;0;330174;14;519,6;1;0,41;5
"238-U";"234-Pa";100;0;0;330174;14;521,4;1;0,78;8
"238-U";"234-Pa";100;0;0;330174;14;527,9;1;0,41;5
"238-U";"234-Pa";100;0;0;330174;14;529,1;3;0;0
"238-U";"234-Pa";100;0;0;330174;14;529,1;3;0,1;3
"238-U";"234-Pa";100;0;0;330174;14;534,1;1;0,086;13
"238-U";"234-Pa";100;0;0;330174;14;537,2;1;0,086;13
"238-U";"234-Pa";100;0;0;330174;14;543,8;1;0,14;2
"238-U";"234-Pa";100;0;0;330174;14;553,7;1;0,046;17
"238-U";"234-Pa";100;0;0;330174;14;558;2;0;0
"238-U";"234-Pa";100;0;0;330174;14;558;2;0,097;23
"238-U";"234-Pa";100;0;0;330174;14;559,2;2;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;562,8;3;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;565,2;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;565,2;1;1,08;11
"238-U";"234-Pa";100;0;0;330174;14;568,9;2;3,8;5
"238-U";"234-Pa";100;0;0;330174;14;569,5;1;8,6;11
"238-U";"234-Pa";100;0;0;330174;14;575,5;1;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;584,1;1;0,18;3
"238-U";"234-Pa";100;0;0;330174;14;586,3;1;0,076;12
"238-U";"234-Pa";100;0;0;330174;14;590,3;10;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;595,4;2;0,097;23
"238-U";"234-Pa";100;0;0;330174;14;596,9;1;0,21;3
"238-U";"234-Pa";100;0;0;330174;14;596,9;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;602,6;1;0,56;6
"238-U";"234-Pa";100;0;0;330174;14;604,6;3;0,054;22
"238-U";"234-Pa";100;0;0;330174;14;612;1;0,4;5
"238-U";"234-Pa";100;0;0;330174;14;617;2;0;0
"238-U";"234-Pa";100;0;0;330174;14;617;2;0,054;22
"238-U";"234-Pa";100;0;0;330174;14;619;2;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;624,2;1;0,37;4
"238-U";"234-Pa";100;0;0;330174;14;628,1;1;0,25;5
"238-U";"234-Pa";100;0;0;330174;14;629,4;1;0,37;6
"238-U";"234-Pa";100;0;0;330174;14;632,6;2;0,038;11
"238-U";"234-Pa";100;0;0;330174;14;634,3;2;0,14;2
"238-U";"234-Pa";100;0;0;330174;14;634,3;2;0;0
"238-U";"234-Pa";100;0;0;330174;14;643,2;2;0,028;9
"238-U";"234-Pa";100;0;0;330174;14;646,5;1;0,119;15
"238-U";"234-Pa";100;0;0;330174;14;653,7;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;653,7;1;0,49;8
"238-U";"234-Pa";100;0;0;330174;14;655,2;2;0,14;2
"238-U";"234-Pa";100;0;0;330174;14;657,4;1;0,41;5
"238-U";"234-Pa";100;0;0;330174;14;659,8;1;0,28;3
"238-U";"234-Pa";100;0;0;330174;14;663,9;1;0,56;9
"238-U";"234-Pa";100;0;0;330174;14;666,5;1;1,22;13
"238-U";"234-Pa";100;0;0;330174;14;669,7;1;1,04;10
"238-U";"234-Pa";100;0;0;330174;14;669,7;1;0,00054;0
"238-U";"234-Pa";100;0;0;330174;14;675,1;1;0,105;14
"238-U";"234-Pa";100;0;0;330174;14;683,9;2;0,16;4
"238-U";"234-Pa";100;0;0;330174;14;685,1;2;0,15;3
"238-U";"234-Pa";100;0;0;330174;14;685,1;2;0;0
"238-U";"234-Pa";100;0;0;330174;14;692,6;1;1,3;13
"238-U";"234-Pa";100;0;0;330174;14;699,03;5;0;0
"238-U";"234-Pa";100;0;0;330174;14;699,03;5;3,8;4
"238-U";"234-Pa";100;0;0;330174;14;705,9;1;2,38;23
"238-U";"234-Pa";100;0;0;330174;14;708,3;2;0,024;9
"238-U";"234-Pa";100;0;0;330174;14;711,5;1;0,16;3
"238-U";"234-Pa";100;0;0;330174;14;713,7;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;713,7;1;0,15;2
"238-U";"234-Pa";100;0;0;330174;14;716,5;2;0,032;9
"238-U";"234-Pa";100;0;0;330174;14;727,8;2;0,119;15
"238-U";"234-Pa";100;0;0;330174;14;730,9;2;0,66;10
"238-U";"234-Pa";100;0;0;330174;14;733,39;5;7,2;7
"238-U";"234-Pa";100;0;0;330174;14;738;1;1,21;13
"238-U";"234-Pa";100;0;0;330174;14;742,81;3;2,16;21
"238-U";"234-Pa";100;0;0;330174;14;745,9;1;0,33;4
"238-U";"234-Pa";100;0;0;330174;14;748,1;3;0,108;23
"238-U";"234-Pa";100;0;0;330174;14;755;1;0;0
"238-U";"234-Pa";100;0;0;330174;14;755;1;1,27;12
"238-U";"234-Pa";100;0;0;330174;14;758,9;1;0,26;3
"238-U";"234-Pa";100;0;0;330174;14;761;2;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;764,8;2;0,21;5
"238-U";"234-Pa";100;0;0;330174;14;766,4;2;0,08;3
"238-U";"234-Pa";100;0;0;330174;14;769,1;1;0,194;19
"238-U";"234-Pa";100;0;0;330174;14;772,4;2;0,076;22
"238-U";"234-Pa";100;0;0;330174;14;778,6;2;0,048;9
"238-U";"234-Pa";100;0;0;330174;14;780,4;2;0,94;9
"238-U";"234-Pa";100;0;0;330174;14;783,4;1;0,31;4
"238-U";"234-Pa";100;0;0;330174;14;786,27;3;1,25;12
